order_date,store_id,total_orders,total_revenue,avg_delivery_mins,late_deliveries,total_stockouts,cancelled_orders
2025-08-02,STR009,14,12612.99,15.86,8,3,1
2026-03-02,STR016,3,1456.48,14.67,2,0,1
2026-02-11,STR017,15,6175.65,14.2,8,2,2
2025-08-29,STR005,7,5548.88,20.0,5,0,0
2025-12-08,STR026,16,6262.66,16.0,8,2,1
2026-03-07,STR006,16,11646.48,17.88,13,1,1
2026-01-13,STR020,15,7828.68,22.07,12,3,1
2025-07-03,STR026,12,5015.53,18.0,10,1,0
2025-11-20,STR022,13,5280.77,16.46,9,6,2
2026-05-20,STR006,11,3743.34,15.73,9,3,0
2025-12-24,STR028,16,10942.22,14.94,9,2,2
2026-04-11,STR028,10,3548.12,18.0,9,3,1
2026-02-24,STR005,10,4860.37,16.2,7,1,0
2025-08-19,STR018,12,5970.09,15.83,9,2,0
2025-06-14,STR015,11,3104.53,23.55,10,4,2
2025-10-02,STR010,15,6983.47,16.13,10,4,2
2025-09-19,STR018,8,3711.61,17.25,6,2,2
2026-04-04,STR009,16,9170.32,19.56,13,3,5
2025-09-24,STR016,15,9565.46,14.0,11,3,2
2025-08-09,STR029,16,8250.24,12.44,10,3,0
2025-12-23,STR018,23,10692.54,18.61,16,4,3
2026-05-08,STR015,12,6913.43,21.33,10,2,0
2026-03-04,STR025,11,4560.79,14.91,6,0,1
2025-07-21,STR014,11,5142.07,18.09,7,0,0
2025-06-21,STR001,12,5602.22,18.58,9,5,0
2025-11-18,STR026,4,1605.63,10.75,1,2,0
2025-06-27,STR017,13,10529.02,18.77,6,3,1
2025-10-24,STR017,14,7754.36,17.93,9,1,2
2025-11-09,STR005,14,7344.06,17.86,10,6,0
2026-03-22,STR009,8,3817.75,12.25,4,1,2
2026-03-06,STR027,14,6438.48,15.29,9,3,2
2026-05-04,STR024,9,2537.6,15.56,6,1,1
2025-12-12,STR002,6,3760.8,12.5,3,0,0
2025-12-30,STR021,9,5385.45,12.78,5,2,0
2026-01-24,STR013,15,8295.19,20.47,12,2,3
2025-12-18,STR006,17,6896.92,17.24,10,0,1
2025-09-16,STR011,12,8423.21,18.33,10,7,1
2025-11-20,STR018,14,8270.12,18.71,13,4,1
2026-05-27,STR014,14,10325.54,13.64,9,3,0
2025-09-16,STR005,11,5844.96,14.36,8,3,2
2025-07-22,STR001,10,8846.95,17.8,6,2,2
2026-04-27,STR010,10,5410.54,12.9,7,3,0
2026-02-13,STR025,14,6589.63,17.79,10,2,2
2025-06-30,STR027,15,5556.08,14.73,6,3,2
2026-02-19,STR010,21,14321.26,14.67,11,1,5
2025-11-25,STR017,20,12084.55,14.65,13,5,3
2025-12-03,STR020,14,5564.71,20.29,11,1,1
2025-10-09,STR020,16,6600.53,15.44,12,6,2
2026-01-16,STR010,17,8073.0,16.29,9,2,2
2026-04-03,STR019,15,6777.49,20.93,9,2,1
2025-07-08,STR003,10,6014.72,15.7,8,1,2
2026-06-02,STR030,14,4848.44,16.64,10,1,1
2025-09-27,STR013,16,14168.56,17.13,12,3,4
2025-11-21,STR026,11,7483.51,16.91,5,3,3
2026-05-28,STR022,6,3655.05,13.17,4,1,0
2025-12-31,STR028,12,7712.53,18.75,8,3,1
2026-01-23,STR024,12,4616.67,17.0,6,1,1
2025-06-30,STR003,12,7392.25,13.08,5,4,1
2026-01-25,STR021,16,8272.16,18.63,11,1,2
2025-08-10,STR020,10,5278.02,13.3,4,2,0
2025-09-15,STR019,12,5319.92,11.17,4,3,2
2026-05-06,STR008,11,5275.66,17.91,6,3,0
2026-05-12,STR018,11,9067.81,16.36,6,2,1
2025-08-31,STR002,13,6791.36,12.77,4,2,1
2025-09-02,STR017,11,4595.67,13.18,7,1,2
2026-04-22,STR020,13,7386.53,16.31,10,1,1
2025-09-28,STR025,10,4146.77,18.2,6,4,2
2025-06-17,STR024,18,9027.94,13.33,11,6,2
2025-09-10,STR018,9,5978.88,20.56,8,3,1
2026-01-01,STR018,9,5279.26,17.22,5,1,3
2025-11-12,STR014,10,3773.72,16.1,5,3,0
2025-08-08,STR019,14,7421.37,20.29,10,5,1
2025-11-11,STR020,13,7317.32,17.08,7,2,3
2026-03-26,STR023,16,8719.69,17.19,9,3,2
2026-05-13,STR016,13,8047.76,18.31,8,2,0
2025-08-27,STR021,13,4896.38,13.85,9,1,1
2025-12-17,STR008,16,5737.87,15.56,9,3,2
2026-05-14,STR005,15,6586.93,12.6,7,2,0
2025-08-06,STR025,15,6758.58,17.07,10,4,2
2025-12-12,STR017,10,2294.65,14.1,6,2,0
2026-03-25,STR003,13,3811.89,18.0,9,2,2
2026-03-01,STR015,15,5100.94,13.93,6,5,3
2025-06-30,STR010,5,1781.88,23.2,5,4,0
2026-04-18,STR007,20,12502.34,15.85,12,4,2
2025-10-09,STR028,13,5122.43,13.23,8,0,0
2026-03-30,STR027,8,8196.12,13.88,4,1,1
2025-09-10,STR007,16,10927.81,19.25,11,2,2
2026-01-21,STR006,17,8760.98,14.24,9,3,2
2025-12-01,STR004,14,4504.42,14.07,6,2,2
2025-08-08,STR012,17,8540.33,14.71,11,7,3
2025-09-02,STR026,16,11483.8,19.19,12,4,1
2026-01-08,STR017,11,5330.76,18.82,8,3,1
2025-07-10,STR018,10,5973.86,21.0,7,4,2
2026-05-25,STR005,18,13629.16,16.39,11,2,2
2026-05-09,STR026,16,6654.36,16.13,14,5,0
2025-09-25,STR022,9,4153.49,13.11,4,1,1
2026-03-23,STR015,6,2880.88,15.0,3,3,2
2025-08-26,STR015,11,6777.02,16.55,5,1,2
2026-02-07,STR006,11,4525.95,11.45,5,2,0
2026-03-29,STR029,16,5642.81,18.19,10,2,0
2026-04-26,STR010,14,5006.27,17.07,9,1,2
2026-04-07,STR023,15,10348.94,15.6,10,4,1
2026-05-02,STR009,11,10548.19,9.27,1,5,1
2025-06-08,STR008,10,5333.08,13.7,5,1,1
2026-02-22,STR015,14,7443.32,16.14,7,0,1
2026-01-17,STR017,7,1455.37,16.43,6,3,2
2025-12-18,STR018,11,7227.34,11.0,4,4,1
2026-01-26,STR026,19,7392.65,15.32,11,6,3
2025-06-23,STR008,10,3109.92,15.9,8,1,1
2026-03-03,STR024,9,3483.68,22.11,8,2,0
2026-04-12,STR001,7,6513.47,16.86,5,3,0
2026-02-24,STR023,10,6033.95,16.0,7,3,1
2026-02-04,STR017,13,5632.24,22.62,8,2,0
2025-11-27,STR016,18,10055.97,15.39,10,3,2
2025-10-25,STR008,18,8537.21,17.44,15,2,1
2026-01-02,STR009,9,3711.64,16.67,7,0,0
2025-09-01,STR028,11,5085.06,11.64,5,3,0
2025-12-30,STR005,8,1961.02,22.0,6,1,1
2026-02-01,STR023,10,7391.25,22.1,8,1,0
2026-02-13,STR009,9,3803.27,16.33,9,3,0
2026-04-21,STR006,10,2819.0,16.6,6,2,1
2025-06-09,STR024,13,8289.11,18.85,8,2,1
2025-10-13,STR023,10,9099.62,12.7,4,0,2
2025-10-30,STR025,12,5585.89,13.75,5,1,2
2025-07-24,STR003,9,7523.73,18.89,6,5,1
2025-11-30,STR013,11,6342.47,17.09,6,1,2
2025-08-18,STR019,10,4651.07,17.8,8,2,1
2025-07-30,STR009,14,7897.01,19.64,10,1,2
2025-07-19,STR008,15,7703.94,16.87,10,2,1
2026-04-15,STR023,10,3285.49,18.1,7,2,0
2025-06-21,STR012,14,6827.4,14.71,8,1,2
2025-10-17,STR007,15,9358.54,18.8,10,5,1
2026-04-20,STR003,10,2107.55,14.3,5,2,1
2026-04-25,STR009,4,2552.56,18.0,2,1,1
2026-04-04,STR029,11,6561.3,13.73,7,2,1
2025-06-20,STR015,10,2972.94,18.8,6,5,0
2026-05-13,STR029,15,4253.36,18.33,11,3,2
2025-08-25,STR006,8,5109.58,17.13,7,1,1
2026-05-09,STR015,11,5501.13,15.55,8,2,3
2026-04-30,STR027,7,2376.8,15.57,4,0,0
2026-01-12,STR003,8,3150.46,13.63,2,3,2
2025-10-23,STR004,9,5309.82,15.33,8,2,1
2026-01-05,STR016,11,4125.75,13.91,5,0,1
2026-02-19,STR030,9,5044.83,17.33,7,4,0
2025-11-10,STR015,5,1023.44,14.0,2,0,0
2026-01-20,STR005,13,5396.48,16.69,8,3,1
2025-11-04,STR027,13,5596.58,13.46,5,4,0
2026-03-11,STR017,9,2456.03,18.67,4,4,1
2025-12-07,STR021,18,10554.16,13.11,8,1,2
2026-02-23,STR013,14,5376.55,17.0,7,6,4
2025-07-27,STR018,8,2076.39,17.5,6,0,1
2025-11-28,STR014,5,2771.45,23.4,5,0,1
2025-11-30,STR014,7,3978.4,16.29,4,3,0
2025-06-20,STR014,15,6540.71,12.27,5,1,2
2025-08-26,STR001,10,5211.97,14.3,6,3,3
2026-05-14,STR007,13,10691.99,21.08,11,2,1
2026-03-05,STR024,15,9044.03,21.4,11,2,2
2025-08-28,STR018,8,8107.3,23.0,7,1,0
2025-11-07,STR006,11,7154.82,17.91,8,3,0
2025-10-16,STR013,14,10915.22,18.57,8,3,1
2026-01-08,STR006,10,6535.41,18.5,8,4,0
2026-01-07,STR004,10,5226.17,18.3,6,2,0
2025-11-16,STR029,5,1963.95,16.6,2,0,1
2026-04-27,STR025,10,6941.47,20.4,7,4,2
2026-02-11,STR030,11,6714.94,16.09,6,1,3
2025-06-08,STR014,9,8428.05,12.67,5,0,1
2025-12-07,STR005,8,2591.29,17.25,6,0,1
2025-09-11,STR028,9,7604.01,16.56,7,0,1
2026-03-15,STR005,13,4175.84,19.23,9,2,0
2025-12-10,STR007,10,4446.82,26.1,9,1,1
2026-03-11,STR008,5,3180.62,16.2,2,0,0
2025-07-25,STR021,12,8939.55,21.25,9,3,1
2025-09-02,STR024,9,2704.34,16.56,6,1,0
2025-07-27,STR021,10,8140.89,18.3,6,3,0
2025-11-30,STR003,14,9052.73,16.71,9,5,0
2025-06-24,STR028,12,4208.31,12.83,6,1,2
2026-05-25,STR010,6,2697.01,13.0,4,3,0
2025-11-07,STR025,7,4265.94,11.71,3,3,0
2025-08-23,STR029,10,6855.8,13.1,5,5,0
2026-03-06,STR030,13,6023.16,16.54,9,2,0
2025-12-22,STR026,10,4641.26,17.7,5,3,1
2025-10-28,STR012,10,5724.54,19.1,8,3,3
2026-03-29,STR016,6,5256.46,11.83,2,3,0
2026-05-22,STR013,10,9153.25,23.8,8,1,2
2026-05-20,STR013,10,6010.83,21.7,7,2,0
2025-12-07,STR007,3,893.62,13.0,1,0,1
2026-05-06,STR026,16,6237.5,20.5,11,3,1
2026-05-21,STR016,10,3945.08,14.8,6,3,3
2026-05-02,STR011,12,6212.71,16.58,7,4,0
2026-04-17,STR008,9,6669.59,15.44,7,3,1
2025-09-05,STR019,21,8947.23,16.48,10,2,3
2026-02-12,STR010,13,9681.5,18.46,10,3,3
2025-07-31,STR029,20,10469.43,13.8,11,2,2
2025-10-17,STR024,14,8902.99,19.79,8,0,2
2026-01-27,STR024,15,4814.23,15.4,8,5,2
2025-11-03,STR012,19,10619.75,13.26,10,3,3
2026-01-06,STR017,11,4947.52,15.27,6,4,0
2025-07-30,STR001,12,6800.62,17.33,9,4,1
2025-07-13,STR016,19,11502.82,16.68,16,4,2
2026-03-27,STR029,9,7086.41,13.89,4,3,0
2025-11-07,STR026,12,6843.54,25.25,10,1,0
2025-10-22,STR019,17,8807.8,18.82,13,4,3
2025-07-20,STR029,13,5802.72,13.77,8,2,2
2025-07-08,STR005,10,6104.85,17.4,8,5,0
2025-10-25,STR025,12,4875.07,18.33,11,1,1
2026-03-01,STR012,17,8432.94,20.35,12,1,4
2026-05-26,STR017,11,7108.32,22.45,8,2,1
2026-02-08,STR012,14,3924.65,17.14,12,6,1
2025-11-01,STR014,15,7956.69,16.13,9,5,1
2025-06-26,STR009,6,1795.02,19.33,4,1,1
2025-10-25,STR010,22,14973.95,15.14,15,2,1
2025-07-24,STR026,10,4879.91,10.9,4,2,1
2025-11-02,STR023,19,11601.38,16.47,11,7,4
2025-07-03,STR029,13,5062.29,19.69,10,2,2
2025-12-20,STR015,14,8790.68,15.0,6,2,0
2026-01-17,STR014,17,9610.34,14.35,7,6,1
2026-01-12,STR021,9,2858.26,18.56,6,3,1
2026-05-28,STR013,11,3198.04,19.0,8,0,3
2026-06-01,STR027,10,4296.94,12.9,6,1,1
2026-03-04,STR007,7,2852.87,14.71,5,0,0
2026-03-07,STR016,12,4544.49,14.58,7,2,0
2025-06-27,STR019,16,8542.99,13.38,10,2,0
2025-09-21,STR014,13,6658.74,22.0,8,0,2
2026-04-13,STR021,16,5239.66,18.0,9,3,1
2025-09-23,STR016,9,4303.97,13.78,6,3,0
2026-04-06,STR008,17,7589.3,20.29,10,6,5
2025-08-25,STR020,14,3593.17,17.07,9,3,3
2025-09-07,STR019,15,6033.88,15.13,7,4,1
2026-02-25,STR016,14,5205.32,15.21,9,3,1
2026-03-12,STR029,11,9453.36,13.18,6,3,2
2025-10-14,STR020,8,6502.28,13.75,5,0,1
2026-01-02,STR007,12,7195.58,18.33,9,3,1
2026-03-10,STR015,18,12855.86,15.11,13,2,1
2026-04-11,STR019,11,3975.69,13.09,4,1,2
2026-02-19,STR027,24,13608.95,14.38,15,9,4
2026-01-09,STR026,12,6211.97,13.33,6,2,1
2025-12-26,STR016,18,6974.24,14.28,11,3,0
2025-12-19,STR010,11,3915.0,13.82,7,2,0
2025-07-04,STR010,15,7452.7,18.0,9,3,3
2025-07-11,STR024,15,9554.1,14.93,6,4,3
2025-10-21,STR010,6,3340.64,16.17,5,0,0
2026-04-11,STR011,14,8740.89,17.79,10,3,1
2025-08-04,STR003,6,1987.54,13.83,4,1,0
2026-06-01,STR004,14,8839.58,19.5,10,3,1
2026-02-27,STR010,13,8768.43,16.77,8,2,1
2025-10-16,STR018,11,3308.28,20.82,8,3,1
2026-05-14,STR030,21,12999.09,13.14,12,4,0
2026-03-31,STR023,12,2328.3,17.33,8,4,0
2025-06-23,STR021,10,3115.14,16.0,6,2,1
2025-07-15,STR016,17,9983.41,16.29,10,4,1
2025-11-23,STR002,16,10364.63,16.88,8,3,0
2026-03-18,STR019,14,5665.86,16.14,7,5,0
2026-05-14,STR008,12,4905.01,17.33,6,2,1
2025-11-14,STR019,14,9138.18,20.43,10,7,2
2025-12-22,STR006,15,9808.95,19.53,9,5,2
2025-09-05,STR008,16,12412.97,20.88,11,2,0
2025-06-25,STR015,15,6680.96,15.47,11,2,2
2026-04-24,STR021,7,6111.27,22.0,7,2,1
2026-01-11,STR023,21,9784.44,16.0,12,4,2
2026-04-11,STR022,10,6709.76,13.9,6,2,1
2025-10-31,STR014,12,3941.14,19.83,11,3,2
2026-02-27,STR028,11,3488.47,14.82,7,2,1
2026-05-18,STR030,14,7581.64,10.93,3,1,0
2025-12-04,STR015,15,6625.63,18.47,11,2,1
2026-01-24,STR016,16,7403.9,14.88,6,4,3
2025-09-08,STR022,5,3615.3,23.2,4,2,0
2026-05-02,STR019,16,4970.32,16.81,11,2,1
2026-02-02,STR017,9,4082.38,17.56,5,1,0
2025-10-28,STR026,12,6069.55,16.5,9,4,1
2025-06-30,STR017,13,6627.32,14.54,8,4,0
2026-02-04,STR028,9,6989.97,15.78,6,2,1
2026-02-24,STR012,8,2132.48,16.13,4,3,1
2025-08-16,STR008,18,9816.25,17.0,13,1,1
2026-01-08,STR019,15,7693.71,16.93,8,4,0
2026-03-17,STR012,13,8200.15,16.92,10,2,1
2025-08-24,STR025,7,2970.59,19.0,4,1,1
2025-07-23,STR013,16,9612.46,15.63,11,6,1
2025-06-21,STR017,16,9926.03,16.63,11,7,2
2025-12-05,STR003,15,8131.22,13.87,6,1,1
2025-07-18,STR013,13,8791.51,14.15,8,3,3
2026-01-07,STR008,18,11253.64,17.06,15,6,0
2026-02-15,STR017,15,4317.37,16.6,8,2,3
2026-02-19,STR006,14,8785.83,12.64,7,2,2
2025-11-07,STR017,9,3702.4,14.22,5,2,2
2025-12-17,STR017,12,5847.78,17.0,5,4,0
2026-05-13,STR008,12,5143.85,16.58,8,1,0
2025-12-01,STR019,18,9505.13,15.44,10,5,2
2025-08-17,STR019,8,2582.8,13.63,3,0,0
2025-09-26,STR010,13,13593.34,21.54,9,3,2
2025-08-06,STR022,22,14901.5,17.68,14,4,0
2025-08-26,STR009,11,5086.05,13.73,4,2,4
2025-07-30,STR007,14,2955.84,17.0,7,4,1
2025-11-19,STR011,12,4080.26,14.0,7,2,2
2025-12-05,STR016,17,10947.71,17.76,9,4,4
2026-03-11,STR018,15,9183.5,17.53,9,3,3
2025-06-05,STR010,18,5154.34,18.11,12,6,2
2026-01-28,STR029,4,1694.3,25.25,3,2,0
2025-10-10,STR003,12,4397.2,19.33,10,2,1
2026-03-22,STR021,15,9697.91,14.87,9,5,1
2026-03-10,STR010,16,8205.56,19.69,12,1,1
2026-01-19,STR014,11,8137.56,19.36,5,1,2
2025-11-29,STR010,21,12459.6,14.33,14,1,3
2025-12-18,STR015,15,6993.66,12.13,7,4,1
2026-04-10,STR017,17,9205.18,17.71,13,6,1
2025-09-26,STR008,19,11765.8,16.84,11,3,0
2026-04-10,STR003,16,4800.37,15.88,8,5,1
2026-05-22,STR002,15,8817.72,19.13,12,4,2
2026-03-06,STR018,15,6707.14,15.33,9,1,3
2026-03-27,STR026,12,8297.28,23.67,10,2,0
2026-01-20,STR025,13,3757.44,11.54,6,0,1
2025-06-03,STR005,11,6796.45,20.18,6,5,0
2025-09-08,STR024,13,5112.95,14.69,7,0,0
2025-07-13,STR001,15,8390.55,16.67,13,4,3
2025-11-20,STR006,18,8667.79,17.89,11,2,1
2026-02-20,STR007,13,3392.81,20.69,12,3,2
2025-12-31,STR025,7,5224.31,15.57,6,2,1
2026-01-30,STR017,14,7599.34,15.86,10,3,1
2026-02-08,STR019,15,9099.87,11.47,5,2,0
2025-09-01,STR013,18,8925.3,13.94,11,3,2
2025-06-16,STR018,19,12328.9,14.26,13,2,1
2025-07-27,STR019,14,5330.86,19.29,9,2,1
2025-06-04,STR018,14,8919.9,16.5,12,4,1
2026-04-16,STR006,12,5988.58,18.08,8,2,1
2026-04-28,STR016,20,8348.33,15.1,12,5,3
2025-11-11,STR029,22,11595.14,14.77,14,4,2
2025-08-28,STR020,20,10148.12,16.2,13,3,2
2026-05-02,STR012,16,10801.54,16.81,12,6,2
2025-08-20,STR028,11,2228.6,19.73,9,3,1
2025-11-17,STR004,18,6056.74,15.22,10,6,3
2026-01-08,STR024,14,5961.13,18.79,10,3,1
2026-02-14,STR002,19,9700.62,15.11,13,5,2
2026-05-01,STR002,12,9312.88,24.42,10,1,2
2025-10-29,STR030,17,10042.44,15.65,8,6,2
2025-08-25,STR008,12,7284.63,13.75,6,2,2
2026-03-19,STR005,14,8805.75,15.86,9,4,1
2026-04-02,STR020,19,13602.84,18.37,14,4,3
2025-08-22,STR012,14,6060.0,14.79,11,2,0
2025-11-05,STR003,16,8832.86,18.0,12,2,4
2026-02-21,STR011,17,7493.19,14.0,7,6,1
2025-11-02,STR013,14,7200.02,16.36,8,5,1
2026-03-25,STR005,20,13667.61,18.2,12,4,1
2026-05-21,STR011,9,3103.97,18.22,7,3,1
2026-01-04,STR018,10,5413.58,22.5,8,1,1
2025-08-10,STR010,14,11439.45,17.21,11,1,1
2026-01-18,STR011,15,7383.97,15.53,10,4,1
2025-12-05,STR011,19,8473.67,15.11,12,5,2
2025-08-22,STR016,9,2111.84,12.78,4,1,0
2026-05-17,STR030,8,2964.7,20.13,6,2,0
2025-07-26,STR008,14,5639.88,22.57,9,3,3
2026-04-19,STR029,14,5664.83,15.93,10,2,4
2025-07-26,STR026,18,8314.45,14.61,9,3,2
2025-08-27,STR003,12,7257.64,14.67,7,4,2
2026-01-16,STR014,17,7886.03,18.24,12,1,0
2026-04-23,STR030,10,3637.82,15.7,5,2,2
2025-12-19,STR012,10,4792.7,13.1,7,4,0
2025-06-25,STR010,21,11501.22,18.05,15,7,3
2025-11-30,STR001,20,9275.17,16.9,9,3,3
2025-06-06,STR028,17,8267.69,21.41,13,2,2
2025-06-27,STR014,18,8598.94,14.17,13,4,0
2026-02-25,STR015,14,7398.94,28.29,14,4,3
2025-09-04,STR026,13,4564.8,11.85,5,2,3
2025-09-11,STR024,17,8027.22,20.71,13,5,1
2026-02-06,STR011,15,6889.74,14.6,9,6,3
2025-07-02,STR011,19,10745.47,16.58,13,1,2
2025-08-13,STR011,18,8267.88,16.17,15,3,1
2026-02-09,STR003,14,5001.64,16.43,10,4,3
2026-04-19,STR021,15,7229.04,15.4,8,6,1
2025-10-17,STR029,13,3856.51,11.62,5,2,1
2026-01-05,STR022,15,9246.62,13.67,7,4,4
2026-02-02,STR022,15,7633.44,16.8,11,5,1
2026-05-07,STR027,9,3255.45,14.0,7,1,0
2025-12-10,STR015,11,4229.21,20.45,8,4,3
2026-04-09,STR006,14,9488.69,15.29,9,3,2
2025-08-26,STR008,22,11134.57,17.73,15,3,1
2025-08-10,STR012,17,9084.12,12.71,8,2,0
2026-02-27,STR023,14,9159.38,20.14,11,2,1
2025-12-04,STR025,15,9237.02,15.4,11,1,0
2026-04-15,STR004,9,3200.18,12.44,3,3,1
2025-10-31,STR030,8,5714.39,12.25,3,3,1
2025-10-10,STR013,15,6734.1,15.27,9,2,0
2025-10-25,STR024,15,5864.77,17.07,12,4,2
2025-11-02,STR029,13,4264.08,21.62,11,3,1
2025-12-13,STR011,13,5192.99,14.85,8,4,2
2026-01-19,STR002,19,12670.2,14.26,11,3,1
2026-01-03,STR010,16,6887.5,15.94,7,1,1
2025-07-22,STR012,15,8843.96,17.67,12,4,0
2026-05-25,STR016,7,2831.2,16.43,6,0,0
2025-12-22,STR018,13,6590.38,14.62,6,2,4
2026-03-06,STR029,11,6482.84,12.18,5,1,0
2026-01-27,STR003,11,3668.94,19.0,9,4,0
2026-04-15,STR018,12,3769.46,15.0,5,1,1
2026-05-03,STR027,8,3833.94,14.5,3,3,1
2026-01-22,STR011,17,8423.22,15.29,12,5,2
2026-05-15,STR018,10,3786.88,17.2,6,3,1
2026-01-04,STR002,11,4643.65,15.82,7,5,2
2026-05-18,STR008,11,5090.17,15.82,9,3,1
2025-09-15,STR023,19,8388.17,16.16,11,3,1
2026-01-26,STR020,12,7549.25,13.92,9,1,3
2025-09-22,STR014,23,13077.12,16.74,15,2,1
2025-07-09,STR015,17,6465.82,16.59,13,3,2
2026-02-28,STR023,16,9733.07,14.88,9,2,1
2026-01-17,STR008,15,6320.33,17.53,10,4,2
2025-09-01,STR006,21,10821.91,16.62,15,4,1
2025-12-09,STR007,12,4155.82,13.75,6,2,0
2026-05-22,STR012,11,2332.86,21.09,9,4,3
2025-12-21,STR010,17,10194.64,19.29,14,6,1
2025-12-14,STR026,15,7963.76,15.0,7,2,1
2026-01-16,STR005,14,4048.89,14.86,9,3,1
2025-12-17,STR024,16,7598.97,19.13,11,5,1
2026-03-17,STR025,17,7052.94,14.94,5,4,3
2025-08-29,STR003,19,6175.73,15.37,10,4,2
2026-04-26,STR005,16,7801.7,15.69,7,3,1
2025-11-17,STR030,16,9756.86,15.0,10,3,2
2025-08-30,STR013,14,6870.54,17.57,8,2,4
2026-04-27,STR021,23,8160.09,20.0,19,5,3
2025-09-20,STR009,14,7598.34,18.07,8,2,1
2025-06-11,STR029,16,8075.31,13.94,9,5,1
2026-04-29,STR018,16,6891.23,20.88,12,4,2
2025-08-28,STR027,8,2963.05,15.13,6,2,1
2025-07-27,STR007,9,4980.63,12.89,6,2,0
2026-04-06,STR021,9,3227.32,14.56,4,3,1
2026-01-10,STR024,15,6490.89,19.33,11,3,1
2026-05-08,STR001,17,7560.49,16.59,10,2,2
2026-01-20,STR001,12,4357.67,17.67,10,2,3
2026-04-25,STR025,13,6330.46,19.0,9,4,0
2025-08-04,STR028,15,5278.42,23.33,13,2,1
2026-04-10,STR001,12,5788.17,17.17,6,2,1
2026-02-07,STR029,15,12033.65,12.8,7,1,2
2026-01-19,STR003,14,6130.84,16.0,10,2,3
2026-03-21,STR013,21,14504.32,17.33,14,4,4
2026-01-15,STR003,13,4072.09,13.77,6,7,1
2025-07-20,STR006,12,5319.32,16.0,8,1,1
2025-11-04,STR025,14,10765.15,14.71,4,1,0
2026-02-07,STR014,11,4016.29,17.45,6,2,1
2025-08-26,STR002,13,8735.81,16.62,8,2,0
2026-05-27,STR029,22,8380.95,16.0,12,3,0
2026-05-22,STR023,13,5195.15,14.46,9,1,0
2025-07-23,STR015,12,7248.09,22.25,9,1,1
2025-06-03,STR010,15,11014.24,14.27,8,0,0
2026-04-05,STR001,14,8652.49,18.14,9,0,2
2025-11-21,STR006,10,8163.24,13.8,5,2,0
2025-06-14,STR004,10,5997.63,13.6,6,5,0
2026-03-09,STR021,13,5061.69,18.62,11,3,0
2025-06-18,STR002,10,2657.8,17.3,6,3,2
2025-12-27,STR009,13,7268.31,13.0,6,4,3
2025-08-09,STR025,15,4929.07,16.2,8,2,2
2026-01-14,STR009,15,6950.15,11.93,6,3,2
2025-10-23,STR006,20,9808.33,13.8,10,7,2
2025-10-14,STR027,15,7680.98,18.0,12,3,2
2025-11-27,STR029,12,4174.88,18.25,9,0,1
2025-09-28,STR020,17,5798.54,16.06,11,2,0
2026-01-08,STR023,19,13041.7,20.05,14,5,2
2026-05-30,STR014,10,7056.26,13.8,6,2,0
2025-08-20,STR007,10,5614.49,13.8,5,1,2
2025-07-03,STR009,15,7814.18,17.6,9,3,2
2026-04-17,STR029,14,5104.5,16.57,8,4,2
2025-07-14,STR027,16,9121.38,16.44,10,3,3
2025-07-20,STR028,14,8016.31,17.36,8,0,0
2026-03-19,STR013,17,9942.1,16.29,12,5,0
2025-08-07,STR006,24,9839.94,17.71,13,4,5
2026-04-05,STR005,14,7096.77,14.36,7,4,1
2026-02-12,STR019,12,8316.67,15.67,6,4,1
2025-08-26,STR025,14,5923.6,18.71,12,1,1
2025-10-18,STR029,10,3448.12,15.0,5,2,0
2025-10-02,STR023,10,4932.5,17.2,7,2,1
2026-04-15,STR025,10,4016.47,13.7,6,2,1
2025-07-17,STR016,14,5387.33,17.21,10,3,3
2026-05-20,STR002,10,4835.0,20.1,8,3,2
2025-10-28,STR020,14,6165.23,17.14,8,5,2
2025-09-10,STR025,5,2601.29,19.6,2,2,1
2026-02-27,STR017,14,12373.31,14.14,7,3,2
2025-07-28,STR010,10,3357.52,14.0,6,1,0
2025-11-25,STR005,17,8878.63,15.82,10,3,1
2026-06-02,STR026,16,6867.74,15.06,8,3,0
2025-10-17,STR001,16,8684.7,18.06,13,3,2
2026-03-23,STR016,11,6576.18,11.82,6,0,0
2026-03-23,STR012,12,5039.24,13.67,8,3,1
2026-02-09,STR013,9,5301.57,14.78,7,4,0
2026-03-21,STR014,15,9574.97,16.07,10,3,2
2026-06-03,STR001,20,9189.25,16.5,12,5,2
2025-09-21,STR007,15,9541.58,13.4,9,3,3
2026-05-30,STR020,16,5137.52,14.44,11,3,1
2026-02-10,STR007,13,9506.44,12.0,5,4,0
2025-09-07,STR002,16,6949.94,17.19,10,5,3
2025-08-01,STR025,18,9231.06,14.89,10,9,1
2025-12-27,STR012,12,8403.96,15.08,8,2,1
2026-04-05,STR008,13,7576.88,14.0,8,1,2
2026-05-20,STR027,17,6144.91,19.88,12,2,2
2026-04-05,STR017,16,7725.24,13.75,7,2,4
2026-05-21,STR003,17,10796.45,13.06,8,1,1
2025-10-03,STR018,12,3775.9,14.25,6,2,1
2025-07-08,STR014,15,5460.81,17.93,7,4,1
2026-01-08,STR003,16,6696.56,18.31,12,1,2
2025-09-21,STR003,9,2915.13,18.44,9,1,1
2025-09-03,STR023,18,7930.53,16.22,13,1,1
2025-12-31,STR024,10,7076.19,14.8,4,2,1
2025-08-05,STR004,18,8316.29,15.67,10,4,3
2026-02-01,STR008,11,5136.09,22.0,9,1,1
